ReviewText,ReviewDate,ReviewAuthor,ReviewStarRating,Review Link
"What a wonderful Car Kia Seltos is! I drove BMW 5 series as a test drive. I was so impressed, I thought no other car can match the power of BMW. I must truly say Kia Seltos GTX+ DCT is the best of all cars. Such amazing drive with endless features. People were stopping me on the road to know about Kia Seltos. At Night it gives another beautiful feel to drive with so many beautiful fronts, back and inside. Value for money of each and every penny that has been spent."," Oct 08, 2019 ",By Subir Hait,5.0,https://www.cardekho.com/user-review/kia-seltos/best-of-all-cars-89161.htm
"Good comfort and mileage
Kia Seltos is a very nice car, it has good space and driving comfort. The 1.4 lit petrol engine gives a highway mileage of 17.8Kmpl."," Oct 08, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/good-comfort-and-mileage-89149.htm
"Worst car ever I have experienced. Price is too much, you get better features even at a lesser price. It has the worst interior plastic quality. I myself owned the Kia Seltos HTK Plus variant. You can't drive at night the fog is putting up very fast very disappointed with this car."," Oct 08, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/waste-of-money-and-time-89144.htm
"Best Car In Price
Kia Seltos is the future, Kia has added each an everything that a car needs, the cabin is comfortable and is the best thing of the car. There's nothing to dislike in the cabin it gives a luxurious feeling and the instrument cluster gives a bold, sassy look to interior and the black finish looks best. The plastic quality is also good, boot space is ...Read More"," Oct 07, 2019 ",By Gokul,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-price-89068.htm
"A Smart Choice
Kia's first offering will go up against some tough competition. Our 1st look at the Kia Seltos seems to suggest it will do more than just fine in this bunch. The engine is already bs 6 compatiable and they will run perfectly in the present fuel also. The seltos is Kia's 1st made in India product. And its a prety impressive vehicle on the inside and...Read More"," Oct 07, 2019 ",By Naveen Rajesh,5.0,https://www.cardekho.com/user-review/kia-seltos/a-smart-choice-89090.htm
"Best Car Go For It
Kia Seltos is the best car. A great alternative to other cars in the segment. Way more feature-loaded than any other rival. Superb ride quality and handling."," Oct 10, 2019 ",By Ramandeep Singh Bagga,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-go-for-it-89664.htm
"Great features added
Kia Seltos is nice SUV overall, it has nice height and design and it tyre is so nice it reflects even if we go to sun it is nice car and it is a foreign company and car colour is so nice overall it has projector headlights offers by Kia motors and it has seven airbags on top model Kia Seltos is the future Kia has added everything. Read More"," Oct 01, 2019 ",By Adityanikam,5.0,https://www.cardekho.com/user-review/kia-seltos/great-features-added-87810.htm
"I saw lots of people cribbing about how Kia has come up with weak engines or price is little high, it's a mid-size SUV which competes with Creta, kicks, Duster, Ecosport with tech line of Seltos and if you want better performance you can go with gt line. I am getting 1.5-litre petrol a one above base model of 11 lakhs. It has a good engine. 5 people with their luggage can accommodate very easily. You are getting rugged looks, not like Creta soft look. The range-topping GTX+ model which now also comes in both petrol and diesel comes with feature that none of the vehicles in the current market offer Best suspension on the market. The end result is that Kia was able to bring in a very trend and highly equipped package into the Indian market and at a very good time too."," Oct 01, 2019 ",By Anuj Joon,5.0,https://www.cardekho.com/user-review/kia-seltos/think-before-cribbing-87823.htm
"Looks & Performance
Kia Seltos has classy looks, better engine, with new BS6 norms. Having a turbocharged engine with great power. Awesome driving experience."," Oct 07, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/looks-performance-88993.htm
"Great Car
Kia Seltos is overall power-packed performance. In the era of cheap and best, it is quality and best. Many of the segment first features are alluring. The interior takes your heart away at once. The exterior is the least of your concern, as it catches your eyes from a very far away distance. The ride quality is better than Creta, and it can beat Cr...Read More"," Oct 06, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/great-car-88876.htm
"Awesome looks and interiors
The Seltos has awesome looks and interiors also. The car is best for all SUV and tail light is also different from other cars."," Oct 06, 2019 ",By Bhavika Alimkar,5.0,https://www.cardekho.com/user-review/kia-seltos/awesome-looks-and-interiors-88840.htm
"Amazing Pickup
The Kia Seltos is a superb car, best choice I like the pickup, excellent light, and good service."," Oct 05, 2019 ",By Deepak,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-pickup-88816.htm
"Kia Seltos is a feature boosted car, but all the features are available in the petrol GT line 1.4 Ltr turbocharged engine and only one diesel top variant engine. They could give some of the features in lower variants also."," Oct 03, 2019 ",By Darshan Patel,3.0,https://www.cardekho.com/user-review/kia-seltos/only-top-model-is-worth-88554.htm
"Admirable car
Driving HKT+, value for money. Nothing is missing in interiors. Mileage on the highway is around 26-29/L, in diesel. Rear seats are spacious for three persons."," Oct 03, 2019 ",By Rao,5.0,https://www.cardekho.com/user-review/kia-seltos/admirable-car-88388.htm
"Excellent quality
Excellent build quality and best features offered in this price range. No one offered this type of feature in this price range."," Oct 02, 2019 ",By Rahul Kumar Mittal,5.0,https://www.cardekho.com/user-review/kia-seltos/excellent-quality-88078.htm
"Kia Seltos is the best budget car with amazing features and looks like a luxurious car. I love the inbuilt car, air purifier, headlights are also good, very comfortable car and the red colour of the car looks amazing. Kia has debuted in the Indian car market by launching a great car."," Oct 02, 2019 ",By Amaan,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-market-88061.htm
"Kia Seltos is the best car, in this car you get all the features that a normal customer requires, but if you are going for higher variants then you get more luxury features but talking about base models, the car performs well. Now talking about top models you get all the luxury features which high-end users want, the sporty look of the car makes it outstanding, overall the car is good but they should do it better in pricing because 1 lakh just for the sunroof and 360 view camera is too much."," Oct 01, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/outstanding-car-87770.htm
"Kia motors forayed into the Indian market with a full bang on preparations and made a product which is worth applause. The driving dynamics are spot on, features are well loaded like 360* parking camera, 7 inch heads up display, ventilated seats, air purifier. You name it and Kia seltos have it. The engines are really great but the showstopper is the 1.4 T-GDI motor which is a pure gem for enthusiasts and cherry on the cake is the 7-speed dual-clutch transmission. This all doesn't even cost you much as the quality levels are fantastic too. The perfect car under 20 lakhs for these reasons!"," Sep 30, 2019 ",By Chitra Saraswat,5.0,https://www.cardekho.com/user-review/kia-seltos/a-perfect-car-under-20-lakhs-87641.htm
"Royal Look
Kia Seltos has superb interior and great display screen. Great color options available and looks stunning as well. Its give a royal look on Indian roads. The height of the car and the ground clearance is superb for indian roads. Apart from great looks, its engine is smooth and cabin noise is super silent. In the end, a car is very unique and one of...Read More"," Sep 29, 2019 ",By Gaurav Wadekar,5.0,https://www.cardekho.com/user-review/kia-seltos/royal-look-87485.htm
"Phenomenal Kia Seltos
The Kia Seltos is so amazing the looks are extravagant. The front end of the Seltos is particularly impressive. The huge tiger-nose grille is Kia's design trademark. The quality levels of the Seltos of both versions of the car that we tested are simply phenomenal. Read More"," Sep 29, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/phenomenal-kia-seltos-87445.htm
"The five-seat SUV is Kia's first model for India and has the task of establishing the Korean carmaker in our market. It does have the right ingredients for the job. The Seltos is attractive, keenly priced and comes with a wide range of engine and gearbox options. On offer are 1.5-litre petrol, 1.4-litre turbo-petrol and 1.5-litre diesel engines, each available with manual and automatic gearbox options. Impressively, all versions of the Seltos comply with BS6 emission norms from launch. The Seltos is available across multiple variants and Kia has plans to widen the range further with the introduction of the top-spec version across more engine-gearbox options."," Sep 27, 2019 ",By Aman Bansal,5.0,https://www.cardekho.com/user-review/kia-seltos/kia-love-of-everyone-87235.htm
"This Kia Seltos gonna be game-changer in the automotive industry because it is gonna win the hearts of every Indian car lovers through its stylish and sporty look. And the Kia company is very known for their cars as they are stronger, trusted and performer in the automotive industry in the world. Thank you."," Sep 30, 2019 ",By Amit Chaudhary,5.0,https://www.cardekho.com/user-review/kia-seltos/game-changer-car-87548.htm
"WhenKia came up with its new model seltos every one was excited and when it was launched by a bulk of features and it was a success for Kia. Kia Seltos is a very good engineered vehicle with all new features that we need in our day to day life like keyless entry, Connected car, etc. It has croosed more than 35,000 happy customers."," Sep 29, 2019 ",By Hv Raghava,5.0,https://www.cardekho.com/user-review/kia-seltos/connected-car-87518.htm
"Totally different from expectations
Kia Seltos has very bad quality interiors plastic, front grill is of plastic. The inner space id good, good seat comfort, and the pick up is good in petrol model."," Sep 29, 2019 ",By Anonymous,2.0,https://www.cardekho.com/user-review/kia-seltos/totally-different-from-expectations-87433.htm
"Value for money SUV
Kia Seltos has an excellent performance, superb design, best in features, smooth drive, best price range and comfort."," Sep 27, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/value-for-money-suv-87146.htm
"The Kia seltos is best to other cars, and the look of this car is great and the feature of the car is very important to others cars, and this car compares the other SUV cars this car performance is also very good and I saw all the version of this car is very good medium people also got this car."," Sep 30, 2019 ",By Neeraj Kumar,5.0,https://www.cardekho.com/user-review/kia-seltos/performance-of-the-car-87653.htm
"Most of the new and smart features given in Kia Seltos at a reasonable price. 1.smart air purifiers 2.head up display. 3.360°camera view. Massive look with all led headlamp DRLS and turn indicators. The UVO Connected car same as bluelink, it has 10.5 inches smart display with apple car play and more. Diamond cut alloy wheels. Comfortable interior with a sunroof. More smart and some basic need features are given at a reasonable price. It is a value for money product."," Sep 24, 2019 ",By Vinay Borkar,5.0,https://www.cardekho.com/user-review/kia-seltos/spend-less-get-more-86610.htm
"Kia Seltos is the best upmarket vehicle, basically, Kia is known for his world-class design and the material quality used is excellent. Fit-finish and the placement of the infotainment system high up in the driver's line of sight with 10.2-inch touchscreen is outstanding. Here Kia Seltos offers a powered driver's seat, ventilated front seats, ambient lighting, a 360-degree parking camera, and even an onboard air purifier are the key features which were just a dream for middle-class families or lower-order vehicles."," Sep 25, 2019 ",By Ajay Choudhary,5.0,https://www.cardekho.com/user-review/kia-seltos/dream-car-for-lower-orders-86722.htm
"The Best Car In The Mid Range
Kia Seltos is the future, Kia has added each an everything that a car needs, the cabin is comfortable and is the best thing of the car. There's nothing to dislike in the cabin it gives a luxurious feeling and the instrument cluster gives a bold, sassy look to interior and the black finish looks best. The plastic quality is also good, boot space is ...Read More"," Sep 25, 2019 ",By Madhav Acharya,5.0,https://www.cardekho.com/user-review/kia-seltos/the-best-car-in-the-mid-range-86868.htm
"Best Aggrasive Car
Kia Seltos is the best car in the market. This car is clearly overtaken her rivals like creta, harrier, nexa . Super. Getting all the features like a led lamp, super comfort seat, led screen for media and Gps etc, adjustable steering and seats, sunroof for more luxuries feel to drive this beast. Super smooth driving experience with powerful engine ...Read More"," Sep 26, 2019 ",By User,5.0,https://www.cardekho.com/user-review/kia-seltos/best-aggrasive-car-86995.htm
"No safety for diesel HT line automatic top model
2 airbags are the minimum safety but even the top variants of HT line get the 2 airbags only, it is very disappointing. HTX+ diesel automatic whose ex-showroom price is 16lakh has only 2 airbags. This a deal-breaker for anyone looking for diesel automatic SUV. Kia provides a lot of fancy features but when it comes to essentials they lag. Read More"," Sep 26, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/no-safety-for-diesel-ht-line-automatic-top-model-86934.htm
Kia is one of my favorite cars. I love the road presence of the car and the comfort level of the car. The touch screen system is superb huge and smooth to use. Seats are very much comfortable and there is a huge amount of knee room and headroom present in the car. Boot space is perfect for a long-distance.," Sep 23, 2019 ",By Rohan,5.0,https://www.cardekho.com/user-review/kia-seltos/in-love-seltos-86444.htm
"Kia Seltos : Speakers are not of good quality, very low volume, running is very good, mileage awesome, smooth and easy to drive, lights are the best part, but annoyed to see the volume of speakers."," Sep 25, 2019 ",By Vandana Gupta,3.0,https://www.cardekho.com/user-review/kia-seltos/music-system-is-not-good-86830.htm
"Fully loaded
The best car in this segment than the Creta and special thing is that this car is equipped with a Bose stereo system which is top-notch."," Sep 23, 2019 ",By Rohith,5.0,https://www.cardekho.com/user-review/kia-seltos/fully-loaded-86319.htm
I test drove the Kia Seltos car and found it had very good in a pickup with a smooth drive. I was quite worried as I had canceled the MG Hector petrol automatic as I was not happy with the pick up and prebooked Seltos. The features are really awesome besides being smaller in size it is a great city car. The mileage also I have been told is significantly better than MG.," Sep 22, 2019 ",By Ravi Kapur,5.0,https://www.cardekho.com/user-review/kia-seltos/good-car-over-mg-86274.htm
"Kia Seltos is an excellent car. It has many features that we all want. In today's time, we need everything luxury so this car is also a luxury car. This car is stylish. It has good audio system with a good touchscreen and has ventilated seats. "," Sep 24, 2019 ",By Sandeep Raheja,5.0,https://www.cardekho.com/user-review/kia-seltos/the-car-which-has-ventilated-seats-86621.htm
Kia Seltos is the best in class. A complete package for a family. Love the design and the interior design is out of the world. The driving pleasure is so comfortable. The best in the class boss audio system. It roles like a lion just too much fun riding with this machine. No doubts about the vehicle. Kia you've done a great job and helped people to choose the best one. Thank you. Team Kia," Sep 22, 2019 ",By Blessington,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-ever-for-the-family-86243.htm
"The car with quality
Best design car in the market, and gives a premium feel. The material which is used to make the interior is also very premium and good. At last, the car is very good."," Sep 20, 2019 ",By Aman Yadav,5.0,https://www.cardekho.com/user-review/kia-seltos/the-car-with-quality-85903.htm
"Amazing Seltos
I got GTX+ petrol manual amazing car driving experience, full of features fully loaded It's really a vehicle would satisfy you to the extreme."," Sep 20, 2019 ",By Dr Prateep Vyas,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-seltos-85896.htm
"Great Car at great Deal
Good looking car as compared with other SUVs, best in class and seriously I love this car."," Sep 19, 2019 ",By Dheeraj,5.0,https://www.cardekho.com/user-review/kia-seltos/great-car-at-great-deal-85767.htm
"Car with Good Quality
The car was best in driving, Comfort, and safety. Feels like premium SUV. The sports version of Kia is absolutely fantastic. The best in the feature. The interior and exterior of the car are well designs. The grill of the car looks attractive. And the best part of the car is the BOSE sound system. To be honest the best feature in the car I liked it...Read More"," Sep 19, 2019 ",By Ashu Kante,5.0,https://www.cardekho.com/user-review/kia-seltos/car-with-good-quality-85765.htm
"Good looking
The Seltos has a nice car with a nice look, good interior looks and I love the make, design, and interior of the car."," Sep 19, 2019 ",By Rohan Adarkar,5.0,https://www.cardekho.com/user-review/kia-seltos/good-looking-85732.htm
"A luxury fire
The design is marvellous. The design is very different from all the mini SUVs in India. Keep up the fire."," Sep 19, 2019 ",By Shashi Bhushan Singh,4.0,https://www.cardekho.com/user-review/kia-seltos/a-luxury-fire-85723.htm
"Car of the year
Awesome design comes with good pricing. The most amazing part is the GT line. But KIA should focus on increasing the number of dealers in the city like Nagpur."," Sep 18, 2019 ",By Sandesh Nandurkar,5.0,https://www.cardekho.com/user-review/kia-seltos/car-of-the-year-85680.htm
The SUV with great features and BS6 compatibility is the key. The engine is tried and tested on Indian roads. The quality of steel is not good light doors and average shockers. The rear bench is small just to increase the boot space.," Sep 18, 2019 ",By Sachin,4.0,https://www.cardekho.com/user-review/kia-seltos/the-indian-suv-85668.htm
"Extreme Awesome Car
Kia's first product in India is the Kia Seltos compact SUV and I get chance to drive the car. Kia Seltos comes loaded with features and there are two engine options to choose from too.very smooth and perfect engine which feels splendid to drive and its very fun to drive. Experience the neat and compact SUV. Read More"," Sep 18, 2019 ",By All About Islam,5.0,https://www.cardekho.com/user-review/kia-seltos/extreme-awesome-car-85639.htm
"I test drove Kia Seltos HTX+ 1.5L Diesel AT- simply loved the vehicle. Driving was too easy and comfortable. The noise level was nearly zero, difficult to distinguish between petrol and diesel engine by its' sound. HTX+ 1.5L Diesel is missing in some advanced features such as 360 camera, HUD and 6 air-bags vis-a-vis GTX+ variant. However, GTX+1.5L Diesel AT launched in last week and booked one. Price seemed to be a bit on the higher side for GTX+ 1.5L Diesel AT."," Sep 17, 2019 ",By Subir Saha,5.0,https://www.cardekho.com/user-review/kia-seltos/lovely-car-in-indian-market-85532.htm
"Kia Seltos is value for money SUV. Its stylish exterior and luxurious interior features added great value to it. Overall looks and design is really class in the segment. Enhanced BS 6 power of engine surprised you. Maximum care has been taken to integrate safety features like airbags and ABS etc. Certainly you will feel pleasure to have it. Undoubtedly, this car is going to become a game-changer in the Indian automobile market."," Sep 17, 2019 ",By N K Gupta,5.0,https://www.cardekho.com/user-review/kia-seltos/value-for-money-car-85511.htm
"Price Is Too High
Kia Seltos is good but diesel engine should be more powerful and the price is also expensive because the middle-class family can only extend their budget to 14lakh and the expensive price of cars is the reason behind the auto sector low sales auto industry should think about Indian middle-class family. Read More"," Sep 17, 2019 ",By Ritesh Sengar,3.0,https://www.cardekho.com/user-review/kia-seltos/price-is-too-high-85506.htm
"Kia Seltos is overpriced in featured variants and tech line features are not good to enjoy the vehicle. Boxy looks of the dashboard are not good, interior color combinations are not available, not luxurious interior. If we are driving near a hundred , mileage is coming down drastically. Families need sunroof for kids enjoyment and 6 airbags which are absent in techline. I feel Kia should release fully featured tech line with on-road price at 15 lakhs otherwise Kia may not be successful in India."," Sep 17, 2019 ",By Naresh,3.0,https://www.cardekho.com/user-review/kia-seltos/overpriced-vehicle-in-featured-variants-85412.htm
I recently bought a Kia Seltos and I feel it was the best decision ever. This car exceeded all my expectations for a car in this price range. The interior quality is damn good. I picked up a diesel car and it's pretty smooth. The seats are super comfortable. There is a lot of leg space. I would recommend this car to everyone.," Sep 17, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/the-best-in-the-segment-85372.htm
"Kia Seltos is so amazing the looks are extravagant. I just book this car and I am waiting eagerly for its delivery. The front end of the Kia Seltos is particularly impressive the huge Tiger Nose grille is Kia Seltos design trademark. The entry-level engine will be a 1.5-liter naturally aspirated petrol engine, producing 113bhp and 144Nm. The quality level of the Kia Seltos of both versions of the car that we tested are simply phenomenal. From plastics and soft-touch surfaces to digital screens and general fit-and-finish, everything is simply class-leading."," Sep 16, 2019 ",By Simion Raja,5.0,https://www.cardekho.com/user-review/kia-seltos/extravagant-looks-85294.htm
"Kia Seltos gives huge disappointment for diesel variants, as no safety features at all compared to Price you pay to the vehicle , no hill hold, no brake assist, only two airbags, no ESC. This shocked me. Due to bad luck if something happens then there is a possibility of severe injury to your family. In short, I would go for other options from segment."," Sep 16, 2019 ",By User,3.0,https://www.cardekho.com/user-review/kia-seltos/dissatisfied-as-there-are-lack-of-safety-features-85243.htm
"Disappointed
Hi, there I will tell u that what is including the Kia Seltos. It's all about Kia Seltos which is an SUV car & it's comparing with Creta. Its having 1.5 petrol engine & 1.5 diesel engine. In the diesel top variant, it's having only 2 airbags which are disappointing us but in a petrol variant, it included 6 airbag this is not a good thing they have ...Read More"," Sep 18, 2019 ",By Naresh Menghani,5.0,https://www.cardekho.com/user-review/kia-seltos/disappointed-85636.htm
"Next Level Technology Car
I rate Kia Seltos 5 stars because it is very good if we see technology-wise, it is to the next level. I liked the GT line, its engine is very powerful with 6000rpm. I like the sunroof, ventilated seat, the popup speedometer, boot space, exterior look and I guess it will make a name in India and because of this car other companies might be in a prob...Read More"," Sep 17, 2019 ",By Vishal Vishwakarma,5.0,https://www.cardekho.com/user-review/kia-seltos/next-level-technology-car-85481.htm
"Worst Car
Kia Seltos is the worst car ever made, very poor plastic quality, Overpriced.  Jeep a long way ahead."," Sep 17, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/worst-car-85357.htm
"Amazing Driving Experience
Amazing driving experience by Kia Seltos, especially with the Bose, industry-leading segment ( sound system) of the car, touchscreen odometer and digital infotainment system makes the SUV value for money. Two engine options, but my personal favorite is 1.4 L turbo petrol variant. The GTK petrol version is the best version of the car. TOP features i...Read More"," Sep 15, 2019 ",By Kunal Bhalsing,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-driving-experience-85079.htm
Kia Seltos is a nice car with lots of features but the 1.5-litre petrol doesn't get much of safety feature compared to the class and its a little bit pricey too. It has only 2 airbags and abs are in the top model of htx petrol. Overall it's a nice car. The comfort level and driving dynamics is much better than its cousin brother Creta.," Sep 16, 2019 ",By Anonymous,4.0,https://www.cardekho.com/user-review/kia-seltos/best-equipped-car-85194.htm
"Pricy & Feature Full
Kia Seltos is pricy & feature full but not premium. Agree to many reviews on fiber quality in the interior dashboard, panoramic sunroof missing on Top End model. Beige interiors, really ??? Top-end should be all black. There are several great features and first in class but the price is sky-high. Ideally, placing top-end 30-50k below Hector was jus...Read More"," Sep 14, 2019 ",By Anoop Nanda,2.0,https://www.cardekho.com/user-review/kia-seltos/pricy-feature-full-84804.htm
"I own Kia Seltos since 27th August. So far the vehicle has delivered the best and fulfilled all my expectations in all type of terrain. The build quality is definitely not Volkswagen but definitely at par with creta. The pickup handling and driveability have been great,even the highway manners have been absolutely stunning. I can simply say ""I am loving it""."," Sep 14, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/delivering-the-best-experience-84718.htm
Kia Seltos is an awesome car that everyone dreams to have. It is not just a car but it is everything you need. It's a SUV that can go on terrains and at every corner wherever you take it. It's ambitious look doesn't make it a compact too. The interior is designed so well and the engine too has the real SUV power. Every corner of this car has been taken care of. Starting from the sporty headlights and taillights to the interior lighting looks so good to see. The instrument cluster has been given a sporty touch. The wide screen display is really good as it does not involve any button nearby the screen and all the things are covered under the screen itself. I bet that you can't have such good car at such price.," Sep 13, 2019 ",By Tirth Joshi,5.0,https://www.cardekho.com/user-review/kia-seltos/awesome-car-with-awesome-features-84686.htm
"It's a competitive market, but the Kia Seltos is one of the best-looking models among its peers, and it offers up tons of interior comfort, amenities, and space. This particular three-row Kia is assuredly going to stick around for a lot longer than one model year."," Sep 16, 2019 ",By Umang Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/best-looking-car-85133.htm
"Kia Seltos is a good car with BS6 compliant engine, good legroom, drove GT line automatic felt suspensions are a bit hard, pick up is a bit less compared to other SUV like Creta, ford eco sport and felt extra loaded features just a kind of cosmetic attraction."," Sep 16, 2019 ",By Pramod,3.0,https://www.cardekho.com/user-review/kia-seltos/good-but-not-excellent-85132.htm
"Best Car In The segment
Kia Seltos is the best car in the segment because of its powerful engine and heavy boss speakers."," Sep 13, 2019 ",By Om Singh,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-84670.htm
"A Good Package
Kia Seltos has good seats. The person who is saying this that the seats are not comfortable, he is quite mistaken. The seats are made up of quite comfortable."," Sep 14, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/a-good-package-84721.htm
"Value For Money.
Kia Seltos is the best buy for the money car. Best in the segment overall. I was about to buy an XUV or a Creta but thank God I waited for this awesome car."," Sep 14, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/value-for-money-84703.htm
Kia seltos is feature-rich but not quality rich. Quality of ride is very bad except GT model. The plastic used inside is very bad and the diesel version is having lag. Till 2500 rpm the engine is having lag. KIA is trying to impress the customers with features rather than good quality ride. Pricing is higher in the side and maintains cost will be higher inside.," Sep 13, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/poor-quality-84609.htm
"Good But Not Premium
Kia Seltos is good by design but really low on quality when compared to creta or jeep. Jeep is way ahead on quality and that's the reason for the high price. Kia has been good on features list but doesn't include the core and premium feature like a panoramic sunroof, electronic parking brake, plastic quality, etc. Also the bodyweight or steel quali...Read More"," Sep 13, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/good-but-not-premium-84604.htm
"Kia Seltos is good by design but really low on quality when compared to Creta or jeep. Jeep is way ahead on quality and that's the reason for a high price. Kia has been good on features list but doesn't include the core and premium feature like a panoramic sunroof, electronic parking brake, plastic quality, etc. Also the bodyweight or steel quality in comparison is not up to the marks."," Sep 12, 2019 ",By Priyam,1.0,https://www.cardekho.com/user-review/kia-seltos/car-is-good-but-not-premium-84571.htm
"Great Vehicle
Kia Seltos is really worth the money & Kia has given all the top end features that we have seen only in costly high-end cars & some features are those which we have not seen in high-end cars in spite of paying such high price for those HATS OFF TO KIA SELTOS superb great. Read More"," Sep 12, 2019 ",By Parag Kotecha,5.0,https://www.cardekho.com/user-review/kia-seltos/great-vehicle-84483.htm
"Best Car In The Market
I own Kia Seltos since 27th August. So far the vehicle has delivered the best and fulfilled all my expectations in all type of terrain. The build quality is definitely not Volkswagen. Pickup, handling, and driveability has been great,even the highway manners have been absolutely stunning. Read More"," Sep 13, 2019 ",By Ankur Mishra,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-market-84641.htm
"Kia Seltos is too overpriced and reason just some cosmetic features which don't matter much. Creta has got a better feel when driving, Creta is much smoother and has better suspensions. Kia Seltos top variants are too overpriced, looks are really good but are it worth spending so much just on looks."," Sep 12, 2019 ",By Parag Gulhane,1.0,https://www.cardekho.com/user-review/kia-seltos/the-car-is-overpriced-84459.htm
"Great Car With Great Facilities
Kia Seltos has great looks, features, colours and facilities. The car is very convenient, comfortable and affordable. "," Sep 13, 2019 ",By Sevantibhai Patel,5.0,https://www.cardekho.com/user-review/kia-seltos/great-car-with-great-facilities-84645.htm
"Simply Super Car
I have taken a test drive of Kia Seltos diesel and it's very good. I drove it at speed of 145 kmph and really car was sturdy and very nice. Finally based on various reviews including CARDEKHO. I have taken GTX plus on last Sunday and yet to go on a long drive. Thanks to Cardekho which has helped me in purchasing my dream.  Read More"," Sep 13, 2019 ",By Srihari,5.0,https://www.cardekho.com/user-review/kia-seltos/simply-super-car-84661.htm
"Nice Car
Kia Seltos is a nice car. All the features are fantastic. The engine is powerful and has many new features. Design is nice and looking cool."," Sep 13, 2019 ",By Jay,4.0,https://www.cardekho.com/user-review/kia-seltos/nice-car-84656.htm
"Leg Support Is Not Good
I have Kia Seltos it's a really good car, leg support is not good for the height of 6ft. Overall the car is really good."," Sep 13, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/leg-support-is-not-good-84623.htm
"Kia Seltos: Pros: 1. Pretty slick design, which stands out from the rest 2. BS6 compliant already 3. The dashboard looks good by design inside. Cons: 1. The plastic quality in lower variants is quite cheap. 2. The seats are not comfortable at all.. Front seats feel quite low on-road, while back seats miss on the thigh support. 3. Features provided in top variants for that price, feel like cosmetic changes only. With that said, I'd say that eco sport or Creta will still be your better bet, for that price range, if you prefer an overall package and not just looks."," Sep 11, 2019 ",By Varun,2.0,https://www.cardekho.com/user-review/kia-seltos/good-by-looks-but-bad-by-quality-84121.htm
" Kia Seltos - Kia just made it magnificent, when I heard that a new brand is going to enter the market and its Kia l was outrageous and just booked it. Another important aspect of this car is that it's well designed and equipped with all those things which blew my mind. The worlds first air purifier along with the Head-up display and ventilated seats are a big talking point of the seltos which can make anyone say wow. It has everything more than sufficient and it's a party trick for it to take kia to leap forth. And l just booked and l am really excited to take my hands behind the wheels. Pioneer engineered a car that's what I like about Kia. They are so reliable that they won design awards like a red dot."," Sep 11, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/mindblowing-car-84199.htm
"I purchased Kia Seltos on 5th of Sep, I had a Remote control issue on the next, It got corrected on the next day itself. The technician came from the factory and updated the software, two days I had a bit problem. Now after updating the software, it's working fine. Driving the car is superb handling and control is amazing. Good vehicle to drive and Value for Money."," Sep 10, 2019 ",By Anonymous,4.0,https://www.cardekho.com/user-review/kia-seltos/superb-handling-83872.htm
"Amazing Car With Amazing Features
I bought Kia Seltos GTX + on 30th Aug. Till now I have driven it 1800 kms. Highways, hills, village everywhere I have driven it. City mileage: 12 kms per litre. Highway : 17.5 kms per litre. Village: 10.5 kms per litre. Overall I have got miileage of 14 kms per litre. Driving experience has been exemplary. 1. Awesome features. 2. It is a beast to d...Read More"," Sep 11, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-car-with-amazing-features-84205.htm
