ReviewText,ReviewDate,ReviewAuthor,ReviewStarRating,Review Link
"Mini SUV Hector
It's so Beautiful looking The car is very nice Number one looking. I'm interested in MG Hector mini-SUV."," Jul 07, 2019 ",By Shahzad Ali Verified Buyer,5.0,https://www.cardekho.com/user-review/mg-hector/mini-suv-hector-70956.htm
"Best in Segiment
Good car beat in segment its hybrid version is very classy in the ride but diesel is also good."," Jul 07, 2019 ",By Neeraj Kumar Tilak,5.0,https://www.cardekho.com/user-review/mg-hector/best-in-segiment-70953.htm
"Feel the technology drive on your voice command
MG Hector is the best car ever. India's new vehicle with great functions. This is really excellent features upgraded SUV. Feels like nothing is better than this."," Jul 08, 2019 ",By Akshay Joshi,5.0,https://www.cardekho.com/user-review/mg-hector/feel-the-technology-drive-on-your-voice-command-71306.htm
"Best car
MG Hector is the best car I have ever seen. It is available in a very affordable price range."," Jul 09, 2019 ",By Girdhar Kanaujia,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-71568.htm
"Best car .
MG Hector is a nice car better than all other cars because the car is very strong with a stylish look with smooth drive therefore, MG hector is best in the world."," Jul 08, 2019 ",By Tushar Shriganesh,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-71272.htm
"A Revolution in Indian car industry
As of now the looks and features are awesome, waiting to experience the josh soon, the waiting period for this car is too long, if the colour option would've been more costumers will be happier, I feel it's a revolution in the Indian car industry giving so much importance for safety even in the base model with an affordable price. Read More"," Jul 07, 2019 ",By Rajesh Kumar,5.0,https://www.cardekho.com/user-review/mg-hector/a-revolution-in-indian-car-industry-70903.htm
"Super best car
Best car ever this car is so much comfortable and looking is superb."," Jul 07, 2019 ",By Deepak Rajpurohit,4.0,https://www.cardekho.com/user-review/mg-hector/super-best-car-70951.htm
"Its a human thing
Best car in the price range. Best intelligent SUV. With all-new modern features. Ai"," Jul 07, 2019 ",By Thomas George,5.0,https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-70935.htm
"Hector review
Best car in range 150000 to 230000 lakhs too premium car too good I like car features to sensory too good and too good ABS and sensor."," Jul 07, 2019 ",By Adnan Meman,5.0,https://www.cardekho.com/user-review/mg-hector/hector-review-70934.htm
"Features are the best
Very nice car I have seen ever its a car which has new features at an affordable budget."," Jul 07, 2019 ",By Dhruv,5.0,https://www.cardekho.com/user-review/mg-hector/features-are-the-best-70933.htm
"Best of all SUV!
I love it, hopefully, it will get AWD soon and 7 seaters! And it will eat the SUV market. Just expand service centres and showroom ASAP that's all."," Jul 07, 2019 ",By Kshitij Ghanghav,5.0,https://www.cardekho.com/user-review/mg-hector/best-of-all-suv-70925.htm
"MG is the best
Amazing experience when I drive smart DCT petrol. It's very aggressive pricing for the best product among all rivels."," Jul 07, 2019 ",By Pratik Patel,5.0,https://www.cardekho.com/user-review/mg-hector/mg-is-the-best-70817.htm
"This is awasome And the feature is the mind blowing
Awesome space and comfort are top-end And the feature is the coolest."," Jul 06, 2019 ",By Abdul Rahman,5.0,https://www.cardekho.com/user-review/mg-hector/this-is-awasome-and-the-feature-is-the-mind-blowing-70804.htm
"It is the best
I like this car, because of its style and outstanding features."," Jul 06, 2019 ",By Pradeep Kumar Singh,5.0,https://www.cardekho.com/user-review/mg-hector/it-is-the-best-70786.htm
"Good car ever
Too good car and good fiction & feature this is a future car."," Jul 06, 2019 ",By Kalpit Jain,5.0,https://www.cardekho.com/user-review/mg-hector/good-car-ever-70735.htm
"Awesome car
Awesome car ever... I loved its features, voice control all of the things... It's the most popular car all over the world."," Jul 06, 2019 ",By Akashdeep Bhagat,5.0,https://www.cardekho.com/user-review/mg-hector/awesome-car-70728.htm
"MG the india hawk
Excellent interiors and smooth driving! It has amazing features which I never experienced! Worth of money."," Jul 06, 2019 ",By Mr A I Rajpura,5.0,https://www.cardekho.com/user-review/mg-hector/mg-the-india-hawk-70727.htm
"MG Hector-The Smart Car
This car is a very nice and beautiful car I like this car very much The most beautiful thing is voice control in this car this the plus point for MG HECTOR."," Jul 06, 2019 ",By Parakram Singh,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hectorthe-smart-car-70702.htm
"Powerfull and luxury
Amazing car with amazing features. Feel luxury and spacious Catch eye of everyone when passes through."," Jul 06, 2019 ",By Sandeep Kumar Singh,5.0,https://www.cardekho.com/user-review/mg-hector/powerfull-and-luxury-70700.htm
"A Perfect SUV
MG Hector is a perfect car at the low budget range. Also, getting all new attractive features in this car."," Jul 06, 2019 ",By Ayush Parekh,5.0,https://www.cardekho.com/user-review/mg-hector/a-perfect-suv-70698.htm
"MG Hector
Smart car, well maintained with an awesome mileage and cabin space with different colors and variants. It has internet inside and voice-control. A 5 seater SUV with cruise control, fog lamps, alloy wheels, ABS and airbags for a safe and comfortable drive. The future is ahead with MG. Read More"," Jul 06, 2019 ",By Shivam Mishra,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70683.htm
"Georgeous One
MG Hector looks like a beast. In suv segment this one has an lot of features in an affordable price. Improve some more dealership in many other cities to spread the wings of hector. Read More"," Jul 06, 2019 ",By Vignesh,5.0,https://www.cardekho.com/user-review/mg-hector/georgeous-one-70679.htm
"Good Car
MG Hector is a good car in this budget range with all the best features in this car."," Jul 05, 2019 ",By Narayan,5.0,https://www.cardekho.com/user-review/mg-hector/good-car-70579.htm
"Best in class and first in class features
MG has made a fabulous SUV. Most spacious SUV in the class. Intelligent Internet is inside this car."," Jul 06, 2019 ",By Tejas Ghadge,4.0,https://www.cardekho.com/user-review/mg-hector/best-in-class-and-first-in-class-features-70694.htm
"Grea8 looking
MG Hector is an awesome looking car, the best in performance."," Jul 05, 2019 ",By Rajput Vishal,5.0,https://www.cardekho.com/user-review/mg-hector/grea8-looking-70559.htm
"The name Hector comes from Greek mythology. And MG Motor believes that its new SUV is that hero to win it much acclaim in India. Much has been said about the MG Hector already but now, we finally got to drive it in the lovely locales of hills and tea gardens in and around Coimbatore. It will be going up against rivals such as the Tata Harrier, Jeep Compass and Hyundai Tuscon. With the SUV market flourishing, it was smart thinking from MG to have an SUV as its first launch for India. And it is connected too."," Jul 04, 2019 ",By User,4.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-review-70337.htm
"Out of our expectations, no need to tell you anyth
Superb and fabulous MG get success in India and I wish it will be nice in future too. But please don't launch your older model in India which already existed in another country because Indian people always want to new, so new models are always acceptable by our country. and you will definitely get more satisfaction from our country, I hope you like...Read More"," Jul 04, 2019 ",By Mihir Khunt,5.0,https://www.cardekho.com/user-review/mg-hector/out-of-our-expectations-no-need-to-tell-you-anyth-70351.htm
"Review of MG Hector
Voice optimization has been shown in this car. MG Hector is a next-generation car."," Jul 05, 2019 ",By Sri Sailesh,3.0,https://www.cardekho.com/user-review/mg-hector/review-of-mg-hector-70554.htm
"MG Hector
The best car and the features are awesome. I like the car and Rs. 18 lacs model is good."," Jul 05, 2019 ",By Tejas Shingala,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70473.htm
"Will rock the market
Best car with great technology and superb performance which will boost the market."," Jul 05, 2019 ",By Neel Bhojani,5.0,https://www.cardekho.com/user-review/mg-hector/will-rock-the-market-70383.htm
"Lovely and simple
It is a nice car, I loved it. This car is luxurious."," Jul 04, 2019 ",By Kaushik Gohil,5.0,https://www.cardekho.com/user-review/mg-hector/lovely-and-simple-70371.htm
"MG Hector
MG Hector is a very nice car. It is also known as Internet car."," Jul 04, 2019 ",By Thakur Ji,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70343.htm
"Excellent car in this budget
MG Hector has a superb look and fantastic features in this price range."," Jul 05, 2019 ",By Veerababu Naidu Puli,5.0,https://www.cardekho.com/user-review/mg-hector/excellent-car-in-this-budget-70500.htm
"Car review
Nice car and interiors are made up of good quality."," Jul 05, 2019 ",By Akash Verma,5.0,https://www.cardekho.com/user-review/mg-hector/car-review-70467.htm
"Upcoming beast
This car is like a luxury and it looks like best SUV with premium looks."," Jul 04, 2019 ",By Aum Parmar,5.0,https://www.cardekho.com/user-review/mg-hector/upcoming-beast-70363.htm
"Good Car
MG Hector gives the feeling of the luxurious car in this range, boot space and well-maintained cabin space and excellent mileage."," Jul 04, 2019 ",By Vinil,5.0,https://www.cardekho.com/user-review/mg-hector/good-car-70326.htm
"MG - The life of humans
Nice car I have ever seen in India. MG has a voice controller, internet, sunroof and a large amount of boot space."," Jul 04, 2019 ",By Kezia Vasanthi,5.0,https://www.cardekho.com/user-review/mg-hector/mg-the-life-of-humans-70321.htm
"Should I buy one?
What makes the MG Hector a winner is its fantastic introductory price which ranges from Rs 12.18 lakh to Rs 16.88 lakh (ex-showroom, pan-India). MG has clearly put its money where its mouth is by giving a very appealing SUV that offers the maximum bang for your buck. Read More"," Jul 04, 2019 ",By Navneet Agarwal,4.0,https://www.cardekho.com/user-review/mg-hector/should-i-buy-one-70313.htm
"Best in class
This is the best feature car in this segment but giving four-star ratings because the workshop is a big issue as this is a new company."," Jul 04, 2019 ",By Ramesh Meena,4.0,https://www.cardekho.com/user-review/mg-hector/best-in-class-70308.htm
"The pricing of MG Hector is really aggressive and features like internet and 10.5"" infotainment and auto AC from your remote is awesome. The only concern for new buyers is the cost of service and fuel efficiency."," Jul 04, 2019 ",By Naresh Verified Buyer,5.0,https://www.cardekho.com/user-review/mg-hector/price-is-high-70297.htm
"Maney Value
It's Really High tech car in the lower segment...If this type of cars coming in the market then BMW, Audi is not having a good future for up to 35 lakhs price."," Jul 04, 2019 ",By Pushpak Mithe,5.0,https://www.cardekho.com/user-review/mg-hector/maney-value-70268.htm
"Beast of the segment
Great car. It is the best ever SUV I have had."," Jul 04, 2019 ",By Tharan Aakhash,5.0,https://www.cardekho.com/user-review/mg-hector/beast-of-the-segment-70241.htm
"An awesome Car
MG Hector is an imposing car in this budget range. I am getting all the excellent features in this car."," Jul 04, 2019 ",By Raghav Goyal,5.0,https://www.cardekho.com/user-review/mg-hector/an-awesome-car-70236.htm
"Highlights about the car
I liked the interiors and the panoramic sun-roof and the headlights."," Jul 04, 2019 ",By Shobha Gupta,5.0,https://www.cardekho.com/user-review/mg-hector/highlights-about-the-car-70242.htm
"A Superb Car
This is a superb car. The performance is excellent. The looks are great. "," Jul 04, 2019 ",By Amit Chauhan,5.0,https://www.cardekho.com/user-review/mg-hector/a-superb-car-70255.htm
"MG Hector
Nice, after so many years Morris Garages(MG) came in the market."," Jul 04, 2019 ",By Rishu Kumar,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70231.htm
"It's a human thing
It has very good new features like voice recognization system it is a new generation car with the 10.3-inch infotainment which can control all the things of car."," Jul 04, 2019 ",By Krishna,5.0,https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-70225.htm
"I like this car
It is a very good car and it has an inbuilt internet and awesome car. I love it."," Jul 04, 2019 ",By Monika Sharma,5.0,https://www.cardekho.com/user-review/mg-hector/i-like-this-car-70215.htm
"MG Hector
This is called the real car with amazing features and excellent look."," Jul 04, 2019 ",By Tik Tok Crown,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70213.htm
"Good looking
Very good looking and big space with very good features and consists of 10 inches screen with Bluetooth, charger plug inside and 4 side cameras, can see in the 10 inches screen. It is a first car which recognizes the voice and can close or open windows and sun-roof with the voice itself. Absolutely a very good car which I have experienced. Read More"," Jul 04, 2019 ",By Jadhav Vivek,4.0,https://www.cardekho.com/user-review/mg-hector/good-looking-70200.htm
"Human thing
Internet feature is amazing, helps to avoid accidents on road."," Jul 04, 2019 ",By Ankush,5.0,https://www.cardekho.com/user-review/mg-hector/human-thing-70118.htm
"MG should mantain it's brand value
I would like a 4 star because of it a new company in India and until and unless this car is used for a year we are unable to know its weakness."," Jul 03, 2019 ",By Yuvraj Solanki,5.0,https://www.cardekho.com/user-review/mg-hector/mg-should-mantain-its-brand-value-70095.htm
"Best car in India
MG Hector is a family hybrid car with lots of features and voice command got excellent features."," Jul 03, 2019 ",By Devansh Mishra,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-in-india-70087.htm
"Best future feature
Very good in features and comfort. The pricing is good."," Jul 04, 2019 ",By Abhay Lingwal,5.0,https://www.cardekho.com/user-review/mg-hector/best-future-feature-70194.htm
"MG Hector
Nice car because the company is good and the car is awesome."," Jul 04, 2019 ",By Jay Kansara,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70108.htm
"MG Hector is a perfect vehicle for us powerful smart and hybrid got attached to our soul this car thank you so much MG lots of love go ahead we all wish to come forward with your new upcoming vehicle and its a next-level car keep it up , and you are in the high level there is no other vehicles in this segment to compete with your vehicle we all are happy to see a perfect car for us after a long time once again thank you MG."," Jul 03, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/love-this-car-69876.htm
"What's it like on the outside? The Hector is certainly a head-turner and it drew quite an audience everywhere and every time we stopped for photos on the picturesque route from Coimbatore to Coonoor. The nose has lots of interesting detailing and follows the current trend where the headlight cluster is placed down at bumper level with the LED DRLs sitting above where the lights typically should be. The humongous grille, which you just can?t miss, feels a touch oversized, even on a car so big though. The blade-like DRLs further accentuate the size of the grille and look great when illuminated. There's a good dose of chrome, of course, used liberally around the grille, and C-shaped headlight housings. The prominent air intake in the lower bumper and massive skid plate look the part and give the Hector serious SUV credibility."," Jul 02, 2019 ",By Annmay Kadve,5.0,https://www.cardekho.com/user-review/mg-hector/amazing-journey-ahead-69841.htm
"MG Hector-Surprises beyond imagination.
Words won't be enough to describe the experience this car offers; luxury beyond comparison, comfort beyond explanation and features beyond imagination. Car is full First in segment features and surprises which will compel you to fall in love with it in a first look. Necessary have a car that will make owners pride and everyone else envy. Read More"," Jul 02, 2019 ",By Dinesh Nagpal,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hectorsurprises-beyond-imagination-69840.htm
"Best in look
MG Hector is a supercar with all the exciting features in this range."," Jul 03, 2019 ",By Punky Prince,5.0,https://www.cardekho.com/user-review/mg-hector/best-in-look-69999.htm
"Best Car
MG Hector has great. Also, the interior and exterior of this vehicle are very much lovely."," Jul 03, 2019 ",By Shashank Olivkar,4.0,https://www.cardekho.com/user-review/mg-hector/best-car-69977.htm
"Nice Car
MG Hector is an awesome car also getting a great look in this car."," Jul 03, 2019 ",By Sunil Jain,5.0,https://www.cardekho.com/user-review/mg-hector/nice-car-69932.htm
"MG Hector is a beautiful looking car with beautiful looking interiors as well as the exteriors having all led lights, including the DRLs as well as the leading light. The engine is a highlight as it is as powerful as a beast that's why it specifies the beautiful heading creature."," Jul 02, 2019 ",By Shivam,5.0,https://www.cardekho.com/user-review/mg-hector/beautiful-beast-69851.htm
"Best Car
MG Hector is an awesome car and feature and very good in this car."," Jul 02, 2019 ",By Syed Asif Ali,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-69822.htm
"Amazing car and has great facilities and it is a very comfortable car, And it is fun to ask questions to MG, and you get the reply quickly Mg hector is a well modernist car by Morris garages, and it helps us to like know about the luxury in a cheap cost. It is a five-seater car, and it is very smooth for driving."," Jul 03, 2019 ",By Rejin,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-its-a-human-thing-70007.htm
"The Best SUV Car
The driving is really nice. The engine is very smooth. It is a better option in comparison with other cars in the segment. "," Jul 03, 2019 ",By Dipen Vekariya,5.0,https://www.cardekho.com/user-review/mg-hector/the-best-suv-car-69964.htm
"An amazing car
MG Hector is what a fantastic car at the very aggressive price its 1st product of mg and it will kill tata harrier jeep compass etc. Amazing looks however spending 20 lakh to a new car company can be a risk, but otherwise, this is the best product and a very feature-rich car, even it's base model. Read More"," Jul 02, 2019 ",By Muhammed Fajar,4.0,https://www.cardekho.com/user-review/mg-hector/an-amazing-car-69817.htm
"It is made to be destructive in its segment. MG Hector loaded with tons of features draws the Indian customers to it. But real success depends on its reliability and aftersales services. However, steering feedback is quite disappointing. As of now, MG has made a game-changer with new technology to the Indian market at a low price."," Jul 02, 2019 ",By Vishnu Prasad,4.0,https://www.cardekho.com/user-review/mg-hector/best-car-69805.htm
"Nice V.I.P. car for the family such luxury car with every valuable feature such as audio controller, relaxing seat, nice tablet which make drive funny also help in long drive with nice define and texture only in 12,08000 rupees. I am happy with this car and feel happy to write Review in this car."," Jul 02, 2019 ",By Fact On,4.0,https://www.cardekho.com/user-review/mg-hector/dream-car-in-low-rate-69776.htm
"Superb Product
MG Hector is high-end features with excellent pricing, It will change the revolution in Market."," Jul 02, 2019 ",By Ramesh,5.0,https://www.cardekho.com/user-review/mg-hector/superb-product-69816.htm
"Kudos MG....Welcome HECTOR
Made as destructive in its segment....hector loaded with tons of features draws the Indian customers to it....but the real success depends on its reliability and after sales services...however steering feedback is quite disappointing .....as of now MG has made a game changer with a new technology to the Indian market with a low price...kudos MG...w...Read More"," Jul 02, 2019 ",By Vishnu Prasad,4.0,https://www.cardekho.com/user-review/mg-hector/kudos-mgwelcome-hector-69804.htm
"MG Hecter new SUV
Seems Excellent car in the Indian market. It will be the game changer in the SUV segment."," Jul 02, 2019 ",By User,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hecter-new-suv-69786.htm
"Perfect car in best price range
Perfect car in the price range. It gives a lot of features which comprises of Sunroof, 360° Camera and 6 Airbags. What a buyer needs rest, it gives everything."," Jul 02, 2019 ",By Harshul Patidar,5.0,https://www.cardekho.com/user-review/mg-hector/perfect-car-in-best-price-range-69777.htm
"MG Hector.
MG At is best In this price the function provides the british company is perfect as we compare Tata Harrier, Creta, Scorpio these are like dumb."," Jul 02, 2019 ",By Amit Chhablani,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-69757.htm
"Best Car
MG Hector is the best car in terms and looks and features. Getting good features in this car."," Jul 02, 2019 ",By Suman Paju,4.0,https://www.cardekho.com/user-review/mg-hector/best-car-69755.htm
"Best Car
MG Hector is the best car in this budget range with all the useful features."," Jul 02, 2019 ",By Manish Kumar,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-69739.htm
